place,title,time,pay,date
경기 여주시,(주)캘리스코 히바린 여주첼시점,17:00~21:00,"시급8,590",1시간전
경기 여주시,(주)캘리스코 히바린 여주첼시점,17:00~21:00,"시급8,590",1시간전
서울 영등포,사보텐여의도메리츠점,10:00~02:30,"시급8,590",2시간전
경기 여주시,(주)캘리스코 히바린 여주첼시점,17:00~21:00,"시급8,590",3시간전
서울 용산구,히바린 이태원점,06:00~11:00,"시급8,590",04/13
서울 영등포,사보텐 경방타임스퀘어점,17:00~22:00,"시급8,590",04/10
서울 전체,(주)캘리스코 사보텐 코엑스점,11:30~15:00,"시급8,590",04/09
서울 용산구,히바린 이태원점,06:00~11:00,"시급8,590",04/05
경남 창원시,사보텐 롯데창원점,10:00~16:00,"시급8,590",04/04
