place,title,time,pay,date
서울 전체,폴바셋 구로지밸리몰점,07:00~23:00,"시급8,800",6분전
서울 구로구,폴바셋 고대구로병원점,06:00~23:00,"시급8,800",57분전
경기 성남시,폴바셋 롯데분당점,11:00~20:00,"시급8,800",1시간전
대전 전체,폴바셋 롯데백화점대전점,07:00~23:00,"시급8,600",04/18
경기 성남시,폴바셋 롯데분당점,12:00~23:00,"시급8,800",04/10
