place,title,time,pay,date
경기 용인시,TGI FRIDAYS 롯데몰수지점,17:00~22:00,"시급8,590",04/18
서울 송파구,TGIF 잠실점,00:00~24:00,"시급10,030",04/10
부산 중구,TGIF 롯데광복점,10:00~21:00,"시급8,590",04/08
부산 중구,TGIF 롯데광복점,10:00~21:00,"시급8,590",04/08
부산 중구,TGIF 롯데광복점,10:00~21:00,"시급8,590",04/08
부산 중구,TGIF 롯데광복점,10:00~21:00,"시급8,590",04/08
