place,title,time,pay,date
서울 강남구,매드포갈릭 도곡점,12:30~21:30,"시급10,310",7시간전
대전 서구,매드포갈릭 대전둔산점,12:00~21:00,"시급10,310",8시간전
대전 서구,매드포갈릭 대전둔산점,12:00~21:00,"시급10,310",04/18
서울 강남구,매드포갈릭 봉은사로점,12:00~21:00,"시급10,310",04/15
