place,title,time,pay,date
광주 남구,(주)신세계엘앤비,13:00~21:00,"시급11,000",45분전
광주 광산구,(주)신세계엘앤비,13:00~21:00,"시급11,000",46분전
서울 구로구,(주)신세계엘앤비,13:00~21:00,"시급11,000",1시간전
경기 하남시,(주)신세계엘앤비,13:00~21:00,"시급11,000",2시간전
경기 부천시,(주)신세계엘앤비,13:00~21:00,"시급11,000",2시간전
경기 성남시,(주)신세계엘앤비,13:00~21:00,"시급11,000",3시간전
경기 성남시,(주)신세계엘앤비,13:00~21:00,"시급11,000",3시간전
광주 서구,(주)신세계엘앤비,13:00~21:00,"시급11,000",3시간전
