place,title,time,pay,date
전남 여수시,(주)지에스리테일,04:30~21:30,"시급8,590",28분전
경기 성남시,(주)지에스리테일 랄라블라 신흥점,18:00~21:00,"시급8,590",4시간전
전북 전주시,GS리테일 H&B / 전북도청점,17:30~22:00,"시급8,590",4시간전
경기 성남시,(주)지에스리테일,18:00~22:30,"시급8,590",04/05
